seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
2839,56.780000,SIMULATED,DESCENT,6.964,0.023,6.894,0.086,0.129,-24.288,99731.6,133.51,-5.10,,,,,,,,1,0,AB39
2840,56.800000,SIMULATED,DESCENT,6.990,0.057,6.854,-0.101,-0.033,-24.714,99729.6,133.67,-5.06,,,,,,,,1,0,5F53
2841,56.820000,SIMULATED,DESCENT,6.921,-0.012,6.955,0.067,-0.122,-24.817,99737.5,133.01,-5.07,,,,,,,,1,0,475F
2842,56.840000,SIMULATED,DESCENT,7.054,0.096,6.881,-0.083,0.031,-24.966,99738.4,132.94,-5.08,,,,,,,,1,0,464F
2843,56.860000,SIMULATED,DESCENT,6.955,0.043,6.953,0.052,-0.203,-24.836,99736.4,133.11,-5.07,,,,,,,,1,0,1871
2844,56.880000,SIMULATED,DESCENT,6.940,0.077,6.994,0.088,0.036,-24.911,99743.4,132.51,-5.10,,,,,,,,1,0,6FC7
2845,56.900000,SIMULATED,DESCENT,6.988,-0.033,6.900,-0.019,-0.091,-24.979,99739.5,132.84,-5.09,,,,,,,,1,0,38A9
2846,56.920000,SIMULATED,DESCENT,6.960,0.043,6.917,0.033,0.054,-25.052,99743.0,132.55,-5.09,,,,,,,,1,0,2FAE
2847,56.940000,SIMULATED,DESCENT,6.998,-0.035,6.911,0.041,0.097,-24.757,99739.2,132.86,-5.06,,,,,,,,1,0,C9C6
2848,56.960000,SIMULATED,DESCENT,6.959,0.003,6.897,-0.066,-0.002,-24.532,99746.5,132.25,-5.08,,,,,,,,1,0,C37E
2849,56.980000,SIMULATED,DESCENT,7.008,-0.018,6.897,-0.129,-0.119,-24.008,99745.0,132.38,-5.07,,,,,,,,1,0,96D3
2850,57.000000,SIMULATED,DESCENT,6.982,0.006,6.886,-0.178,0.043,-23.850,99748.6,132.08,-5.09,20.07,0.0004327,0.0008318,134.5,3,9,4.061,1,0,8A53
2851,57.020000,SIMULATED,DESCENT,7.077,0.044,6.749,0.096,-0.050,-23.462,99745.4,132.35,-5.07,,,,,,,,1,0,89A3
2852,57.040000,SIMULATED,DESCENT,7.077,-0.005,6.794,0.100,-0.211,-22.735,99749.2,132.02,-5.07,,,,,,,,1,0,1BDD
2853,57.060000,SIMULATED,DESCENT,7.150,-0.012,6.689,0.109,0.073,-22.215,99752.8,131.72,-5.09,,,,,,,,1,0,066D
2854,57.080000,SIMULATED,DESCENT,7.146,0.063,6.706,0.168,0.148,-21.788,99752.2,131.78,-5.09,,,,,,,,1,0,E538
2855,57.100000,SIMULATED,DESCENT,7.232,0.031,6.631,-0.017,-0.122,-21.279,99750.9,131.88,-5.07,,,,,,,,1,0,DD71
2856,57.120000,SIMULATED,DESCENT,7.295,0.016,6.568,-0.121,0.028,-20.521,99750.8,131.89,-5.05,,,,,,,,1,0,20A7
2857,57.140000,SIMULATED,DESCENT,7.258,-0.040,6.499,0.144,-0.069,-19.457,99757.6,131.32,-5.07,,,,,,,,1,0,ED61
2858,57.160000,SIMULATED,DESCENT,7.393,0.057,6.499,0.006,0.191,-19.018,99753.2,131.69,-5.05,,,,,,,,1,0,9380
2859,57.180000,SIMULATED,DESCENT,7.448,0.056,6.396,-0.195,0.025,-17.797,99758.4,131.25,-5.05,,,,,,,,1,0,1F65
2860,57.200000,SIMULATED,DESCENT,7.575,-0.029,6.287,-0.053,-0.071,-17.056,99762.6,130.89,-5.08,,,,,,,,1,0,8D6E
2861,57.220000,SIMULATED,DESCENT,7.563,-0.033,6.329,0.120,0.157,-16.202,99760.2,131.10,-5.08,,,,,,,,1,0,7988
2862,57.240000,SIMULATED,DESCENT,7.635,0.037,6.179,-0.066,0.003,-15.426,99762.5,130.91,-5.09,,,,,,,,1,0,C28D
2863,57.260000,SIMULATED,DESCENT,7.654,-0.039,6.108,0.032,-0.233,-14.195,99760.8,131.05,-5.08,,,,,,,,1,0,67B5
2864,57.280000,SIMULATED,DESCENT,7.713,0.055,6.140,0.104,0.058,-13.159,99767.3,130.50,-5.10,,,,,,,,1,0,6D89
2865,57.300000,SIMULATED,DESCENT,7.837,-0.007,5.926,-0.091,0.141,-11.921,99764.7,130.72,-5.10,,,,,,,,1,0,04A9
2866,57.320000,SIMULATED,DESCENT,7.825,-0.101,5.834,0.056,0.086,-11.119,99768.6,130.39,-5.12,,,,,,,,1,0,09F7
2867,57.340000,SIMULATED,DESCENT,7.841,-0.003,5.736,-0.200,-0.002,-10.037,99772.5,130.06,-5.15,,,,,,,,1,0,46F3
2868,57.360000,SIMULATED,DESCENT,8.073,0.020,5.631,-0.139,-0.051,-8.420,99769.0,130.35,-5.15,,,,,,,,1,0,5ACF
2869,57.380000,SIMULATED,DESCENT,8.069,0.048,5.591,0.075,0.008,-7.524,99768.8,130.38,-5.14,,,,,,,,1,0,8735
2870,57.400000,SIMULATED,DESCENT,8.192,0.032,5.433,-0.006,-0.010,-6.217,99772.1,130.09,-5.14,,,,,,,,1,0,9BB8
2871,57.420000,SIMULATED,DESCENT,8.253,0.004,5.334,0.118,0.065,-5.190,99765.3,130.67,-5.09,,,,,,,,1,0,1AB5
2872,57.440000,SIMULATED,DESCENT,8.275,-0.076,5.237,-0.238,-0.124,-3.841,99771.4,130.15,-5.08,,,,,,,,1,0,87D2
2873,57.460000,SIMULATED,DESCENT,8.330,-0.029,5.126,0.096,0.032,-2.652,99775.6,129.80,-5.08,,,,,,,,1,0,10C8
2874,57.480000,SIMULATED,DESCENT,8.389,0.043,4.976,-0.119,-0.062,-1.313,99775.6,129.80,-5.08,,,,,,,,1,0,C68F
2875,57.500000,SIMULATED,DESCENT,8.536,-0.001,4.894,-0.098,-0.061,0.022,99782.0,129.26,-5.12,,,,,,,,1,0,B4D0
2876,57.520000,SIMULATED,DESCENT,8.600,-0.096,4.802,-0.124,-0.024,1.163,99779.6,129.47,-5.12,,,,,,,,1,0,33C0
2877,57.540000,SIMULATED,DESCENT,8.646,-0.076,4.659,-0.085,0.059,2.426,99780.1,129.42,-5.12,,,,,,,,1,0,7F81
2878,57.560000,SIMULATED,DESCENT,8.674,0.014,4.578,0.082,0.014,3.562,99783.1,129.17,-5.14,,,,,,,,1,0,D344
2879,57.580000,SIMULATED,DESCENT,8.735,0.001,4.482,-0.059,0.011,4.996,99782.6,129.21,-5.14,,,,,,,,1,0,01BF
2880,57.600000,SIMULATED,DESCENT,8.852,0.017,4.241,0.024,-0.107,6.111,99787.9,128.76,-5.17,,,,,,,,1,0,C523
2881,57.620000,SIMULATED,DESCENT,8.864,0.003,4.230,0.119,-0.216,7.192,99785.3,128.98,-5.17,,,,,,,,1,0,E824
2882,57.640000,SIMULATED,DESCENT,8.876,0.042,4.095,0.143,0.018,8.567,99785.6,128.96,-5.17,,,,,,,,1,0,1FE4
2883,57.660000,SIMULATED,DESCENT,9.070,-0.077,3.992,-0.064,0.003,9.723,99784.7,129.03,-5.15,,,,,,,,1,0,503A
2884,57.680000,SIMULATED,DESCENT,9.047,-0.055,3.855,0.302,0.068,11.082,99785.8,128.94,-5.13,,,,,,,,1,0,7A33
2885,57.700000,SIMULATED,DESCENT,9.023,-0.024,3.770,0.029,-0.001,12.195,99787.2,128.82,-5.11,,,,,,,,1,0,4F0B
2886,57.720000,SIMULATED,DESCENT,9.030,-0.030,3.652,0.066,-0.163,13.082,99796.6,128.03,-5.15,,,,,,,,1,0,AC6C
2887,57.740000,SIMULATED,DESCENT,9.118,0.066,3.576,-0.188,0.038,14.060,99786.0,128.92,-5.11,,,,,,,,1,0,2C7D
2888,57.760000,SIMULATED,DESCENT,9.184,-0.023,3.409,-0.082,0.177,15.084,99788.1,128.75,-5.07,,,,,,,,1,0,1C37
2889,57.780000,SIMULATED,DESCENT,9.166,0.063,3.397,-0.121,-0.229,16.162,99792.9,128.34,-5.07,,,,,,,,1,0,4820
2890,57.800000,SIMULATED,DESCENT,9.302,-0.061,3.331,0.187,0.082,17.178,99793.0,128.33,-5.05,,,,,,,,1,0,87B5
2891,57.820000,SIMULATED,DESCENT,9.178,0.007,3.201,0.025,-0.137,17.905,99794.1,128.24,-5.04,,,,,,,,1,0,08B9
2892,57.840000,SIMULATED,DESCENT,9.248,0.116,3.218,0.255,0.006,18.793,99797.1,127.98,-5.03,,,,,,,,1,0,D987
2893,57.860000,SIMULATED,DESCENT,9.311,0.012,2.999,0.153,-0.006,19.807,99799.3,127.80,-5.04,,,,,,,,1,0,C2ED
2894,57.880000,SIMULATED,DESCENT,9.417,-0.020,2.994,0.154,-0.129,20.317,99800.8,127.67,-5.05,,,,,,,,1,0,3E03
2895,57.900000,SIMULATED,DESCENT,9.312,-0.056,2.919,-0.102,-0.137,21.055,99807.3,127.13,-5.09,,,,,,,,1,0,9946
2896,57.920000,SIMULATED,DESCENT,9.366,-0.056,2.873,0.060,-0.070,21.768,99798.6,127.86,-5.06,,,,,,,,1,0,0729
2897,57.940000,SIMULATED,DESCENT,9.369,-0.072,2.763,-0.051,0.090,22.365,99806.0,127.23,-5.08,,,,,,,,1,0,4821
2898,57.960000,SIMULATED,DESCENT,9.499,0.055,2.762,0.071,0.050,23.004,99806.8,127.17,-5.09,,,,,,,,1,0,E57B
2899,57.980000,SIMULATED,DESCENT,9.417,-0.051,2.629,-0.014,0.038,23.448,99806.6,127.19,-5.10,,,,,,,,1,0,D3AF
2900,58.000000,SIMULATED,DESCENT,9.432,0.001,2.690,0.088,0.098,23.777,99808.8,127.00,-5.10,20.02,0.0004751,0.0008629,128.0,3,9,4.053,1,0,705F
2901,58.020000,SIMULATED,DESCENT,9.470,0.026,2.598,-0.065,0.082,24.157,99806.6,127.18,-5.09,,,,,,,,1,0,D2F8
2902,58.040000,SIMULATED,DESCENT,9.548,0.009,2.660,0.059,-0.050,24.465,99810.5,126.86,-5.09,,,,,,,,1,0,B12A
2903,58.060000,SIMULATED,DESCENT,9.352,0.002,2.596,0.006,0.032,24.792,99812.0,126.73,-5.10,,,,,,,,1,0,BA7B
2904,58.080000,SIMULATED,DESCENT,9.444,-0.007,2.495,0.190,-0.117,24.951,99817.9,126.23,-5.14,,,,,,,,1,0,F33D
2905,58.100000,SIMULATED,DESCENT,9.476,-0.053,2.560,-0.037,-0.044,24.870,99811.7,126.76,-5.13,,,,,,,,1,0,E963
2906,58.120000,SIMULATED,DESCENT,9.477,-0.064,2.560,-0.007,-0.014,24.968,99816.7,126.34,-5.14,,,,,,,,1,0,D539
2907,58.140000,SIMULATED,DESCENT,9.363,-0.020,2.567,-0.119,0.060,24.905,99815.2,126.46,-5.13,,,,,,,,1,0,D115
2908,58.160000,SIMULATED,DESCENT,9.530,0.020,2.618,0.171,0.135,24.925,99815.5,126.44,-5.12,,,,,,,,1,0,BB23
2909,58.180000,SIMULATED,DESCENT,9.389,0.015,2.552,0.052,0.097,24.849,99822.6,125.84,-5.14,,,,,,,,1,0,676C
2910,58.200000,SIMULATED,DESCENT,9.450,0.035,2.579,0.022,0.056,24.580,99820.6,126.00,-5.15,,,,,,,,1,0,F784
2911,58.220000,SIMULATED,DESCENT,9.494,0.126,2.630,0.216,0.098,24.283,99821.8,125.91,-5.15,,,,,,,,1,0,C2AE
2912,58.240000,SIMULATED,DESCENT,9.370,-0.032,2.575,0.070,0.033,23.993,99821.0,125.97,-5.14,,,,,,,,1,0,15EC
2913,58.260000,SIMULATED,DESCENT,9.523,0.033,2.589,-0.270,0.136,23.544,99826.4,125.52,-5.16,,,,,,,,1,0,3AFC
2914,58.280000,SIMULATED,DESCENT,9.466,-0.008,2.727,0.018,0.040,23.184,99829.9,125.22,-5.20,,,,,,,,1,0,3584
2915,58.300000,SIMULATED,DESCENT,9.338,0.004,2.780,-0.081,0.181,22.538,99820.0,126.06,-5.15,,,,,,,,1,0,3D6F
2916,58.320000,SIMULATED,DESCENT,9.308,0.040,2.795,0.002,-0.028,22.021,99825.8,125.57,-5.14,,,,,,,,1,0,302C
2917,58.340000,SIMULATED,DESCENT,9.413,0.067,2.839,0.030,-0.200,21.406,99825.9,125.56,-5.12,,,,,,,,1,0,BBDD
2918,58.360000,SIMULATED,DESCENT,9.405,-0.022,2.909,-0.034,-0.055,20.933,99832.2,125.03,-5.14,,,,,,,,1,0,7EB9
2919,58.380000,SIMULATED,DESCENT,9.330,0.014,3.049,0.074,-0.037,20.196,99832.8,124.98,-5.15,,,,,,,,1,0,E3D3
2920,58.400000,SIMULATED,DESCENT,9.270,-0.056,3.160,-0.002,0.032,19.357,99835.9,124.72,-5.18,,,,,,,,1,0,567A
2921,58.420000,SIMULATED,DESCENT,9.229,0.012,3.217,0.022,-0.068,18.314,99835.7,124.74,-5.19,,,,,,,,1,0,2818
2922,58.440000,SIMULATED,DESCENT,9.239,-0.025,3.290,0.150,0.148,17.585,99831.5,125.09,-5.17,,,,,,,,1,0,E496
2923,58.460000,SIMULATED,DESCENT,9.235,0.008,3.325,-0.111,0.051,16.532,99831.9,125.05,-5.14,,,,,,,,1,0,79D8
2924,58.480000,SIMULATED,DESCENT,9.197,0.029,3.501,0.142,0.087,15.690,99838.4,124.51,-5.15,,,,,,,,1,0,E570
2925,58.500000,SIMULATED,DESCENT,9.141,0.070,3.597,-0.217,-0.078,14.668,99840.3,124.34,-5.16,,,,,,,,1,0,AD44
2926,58.520000,SIMULATED,DESCENT,9.188,-0.022,3.632,0.015,-0.100,13.608,99842.4,124.17,-5.18,,,,,,,,1,0,A370
2927,58.540000,SIMULATED,DESCENT,9.079,0.042,3.752,0.030,0.074,12.700,99841.1,124.28,-5.18,,,,,,,,1,0,9EDA
2928,58.560000,SIMULATED,DESCENT,8.954,-0.015,3.812,-0.141,-0.002,11.386,99842.1,124.20,-5.18,,,,,,,,1,0,D8FE
2929,58.580000,SIMULATED,DESCENT,9.001,0.020,3.906,0.151,-0.079,10.293,99840.6,124.32,-5.16,,,,,,,,1,0,0A69
2930,58.600000,SIMULATED,DESCENT,8.978,0.000,3.981,-0.014,-0.021,9.248,99847.2,123.76,-5.18,,,,,,,,1,0,B737
2931,58.620000,SIMULATED,DESCENT,8.882,0.092,4.187,0.113,0.045,8.050,99842.1,124.20,-5.15,,,,,,,,1,0,F4DF
2932,58.640000,SIMULATED,DESCENT,8.866,-0.051,4.283,0.091,0.042,6.614,99842.7,124.14,-5.12,,,,,,,,1,0,9A3C
2933,58.660000,SIMULATED,DESCENT,8.755,-0.029,4.428,-0.005,0.219,5.719,99845.9,123.87,-5.10,,,,,,,,1,0,D271
2934,58.680000,SIMULATED,DESCENT,8.704,-0.002,4.414,-0.120,0.022,4.410,99845.6,123.90,-5.08,,,,,,,,1,0,3C7B
2935,58.700000,SIMULATED,DESCENT,8.697,-0.014,4.630,-0.040,-0.057,3.124,99846.5,123.82,-5.06,,,,,,,,1,0,B9B1
2936,58.720000,SIMULATED,DESCENT,8.582,-0.104,4.719,-0.161,0.217,2.179,99851.7,123.38,-5.06,,,,,,,,1,0,FDC1
2937,58.740000,SIMULATED,DESCENT,8.468,-0.019,4.831,0.011,0.162,0.616,99855.6,123.06,-5.08,,,,,,,,1,0,6700
2938,58.760000,SIMULATED,DESCENT,8.586,-0.015,4.935,0.001,-0.147,-0.829,99853.4,123.25,-5.08,,,,,,,,1,0,5618
2939,58.780000,SIMULATED,DESCENT,8.448,-0.029,5.013,-0.022,0.220,-1.955,99858.0,122.86,-5.10,,,,,,,,1,0,BE81
2940,58.800000,SIMULATED,DESCENT,8.356,0.033,5.242,0.038,0.053,-2.899,99857.4,122.91,-5.11,,,,,,,,1,0,CBA2
2941,58.820000,SIMULATED,DESCENT,8.175,-0.029,5.322,0.016,0.028,-4.389,99853.1,123.27,-5.08,,,,,,,,1,0,5603
2942,58.840000,SIMULATED,DESCENT,8.153,-0.062,5.422,-0.102,0.056,-5.624,99859.6,122.72,-5.09,,,,,,,,1,0,8640
2943,58.860000,SIMULATED,DESCENT,8.161,-0.108,5.489,0.101,0.208,-6.766,99859.9,122.69,-5.09,,,,,,,,1,0,6791
2944,58.880000,SIMULATED,DESCENT,8.009,0.009,5.582,-0.084,-0.076,-8.211,99861.9,122.53,-5.10,,,,,,,,1,0,869E
2945,58.900000,SIMULATED,DESCENT,8.033,0.038,5.789,-0.012,0.166,-9.102,99862.7,122.46,-5.10,,,,,,,,1,0,FCF9
2946,58.920000,SIMULATED,DESCENT,7.882,0.008,5.777,0.221,0.104,-10.240,99867.8,122.03,-5.13,,,,,,,,1,0,DAC0
2947,58.940000,SIMULATED,DESCENT,7.856,-0.045,5.886,-0.047,0.003,-11.401,99869.5,121.89,-5.16,,,,,,,,1,0,8888
2948,58.960000,SIMULATED,DESCENT,7.781,0.008,5.934,-0.051,0.192,-12.571,99862.4,122.48,-5.13,,,,,,,,1,0,F360
2949,58.980000,SIMULATED,DESCENT,7.656,-0.032,5.937,0.153,0.216,-13.705,99863.5,122.40,-5.11,,,,,,,,1,0,DFAC
2950,59.000000,SIMULATED,DESCENT,7.679,0.002,6.170,-0.031,0.148,-14.709,99867.0,122.10,-5.10,20.04,0.0004289,0.0008861,124.6,3,9,4.055,1,0,88F9
2951,59.020000,SIMULATED,DESCENT,7.580,0.030,6.277,-0.197,0.075,-15.515,99869.9,121.85,-5.10,,,,,,,,1,0,1ED0
2952,59.040000,SIMULATED,DESCENT,7.547,0.019,6.286,0.020,0.061,-16.400,99869.4,121.90,-5.09,,,,,,,,1,0,C54D
2953,59.060000,SIMULATED,DESCENT,7.475,0.007,6.339,-0.157,-0.072,-17.788,99872.5,121.63,-5.09,,,,,,,,1,0,1A54
2954,59.080000,SIMULATED,DESCENT,7.511,-0.057,6.501,0.100,0.142,-18.569,99865.7,122.21,-5.04,,,,,,,,1,0,8C54
2955,59.100000,SIMULATED,DESCENT,7.357,0.045,6.523,-0.134,0.187,-19.226,99874.6,121.45,-5.05,,,,,,,,1,0,6B69
2956,59.120000,SIMULATED,DESCENT,7.354,-0.027,6.563,0.081,0.167,-20.006,99875.4,121.39,-5.05,,,,,,,,1,0,EB48
2957,59.140000,SIMULATED,DESCENT,7.291,-0.007,6.595,-0.137,0.041,-20.845,99878.2,121.16,-5.06,,,,,,,,1,0,F09D
2958,59.160000,SIMULATED,DESCENT,7.206,0.009,6.605,-0.070,0.001,-21.536,99879.4,121.05,-5.07,,,,,,,,1,0,F204
2959,59.180000,SIMULATED,DESCENT,7.159,0.008,6.737,0.113,-0.036,-22.036,99876.5,121.30,-5.06,,,,,,,,1,0,1E02
2960,59.200000,SIMULATED,DESCENT,7.122,-0.005,6.764,-0.076,-0.090,-22.683,99878.9,121.09,-5.05,,,,,,,,1,0,0A12
2961,59.220000,SIMULATED,DESCENT,7.046,0.020,6.833,0.014,0.057,-23.145,99882.8,120.77,-5.06,,,,,,,,1,0,7496
2962,59.240000,SIMULATED,DESCENT,7.015,0.019,6.822,-0.060,-0.011,-23.654,99878.2,121.15,-5.03,,,,,,,,1,0,9BB3
2963,59.260000,SIMULATED,DESCENT,6.978,-0.044,6.844,0.040,0.131,-23.994,99883.3,120.73,-5.03,,,,,,,,1,0,A45C
2964,59.280000,SIMULATED,DESCENT,7.085,0.117,6.857,-0.120,-0.122,-24.411,99883.5,120.70,-5.02,,,,,,,,1,0,DF81
2965,59.300000,SIMULATED,DESCENT,6.972,0.034,6.879,-0.070,-0.066,-24.526,99890.5,120.12,-5.05,,,,,,,,1,0,48FD
2966,59.320000,SIMULATED,DESCENT,6.946,0.045,6.873,0.026,-0.142,-24.720,99889.7,120.19,-5.07,,,,,,,,1,0,F8FA
2967,59.340000,SIMULATED,DESCENT,6.966,-0.036,6.873,0.080,-0.107,-25.091,99890.5,120.12,-5.09,,,,,,,,1,0,4621
2968,59.360000,SIMULATED,DESCENT,6.927,-0.029,6.950,-0.011,0.042,-24.965,99894.8,119.75,-5.12,,,,,,,,1,0,0649
2969,59.380000,SIMULATED,DESCENT,6.917,0.000,6.968,-0.042,-0.101,-25.177,99893.9,119.83,-5.14,,,,,,,,1,0,19CA
2970,59.400000,SIMULATED,DESCENT,6.892,0.072,6.887,0.092,0.010,-24.998,99894.2,119.81,-5.15,,,,,,,,1,0,CAAE
2971,59.420000,SIMULATED,DESCENT,6.951,0.072,6.909,-0.007,-0.175,-24.711,99897.1,119.56,-5.17,,,,,,,,1,0,008C
2972,59.440000,SIMULATED,DESCENT,6.910,0.040,6.913,0.075,0.031,-24.669,99897.5,119.53,-5.18,,,,,,,,1,0,0D9D
2973,59.460000,SIMULATED,DESCENT,6.984,-0.045,6.861,-0.086,0.022,-24.266,99895.0,119.74,-5.17,,,,,,,,1,0,24EA
2974,59.480000,SIMULATED,DESCENT,6.945,-0.074,6.887,0.001,0.009,-24.130,99898.1,119.48,-5.17,,,,,,,,1,0,1B47
2975,59.500000,SIMULATED,DESCENT,7.044,-0.014,6.925,0.174,-0.056,-23.748,99897.8,119.51,-5.16,,,,,,,,1,0,CFF6
2976,59.520000,SIMULATED,DESCENT,7.081,-0.008,6.837,-0.024,0.083,-23.414,99899.9,119.32,-5.16,,,,,,,,1,0,86DB
2977,59.540000,SIMULATED,DESCENT,7.002,-0.021,6.867,-0.068,-0.098,-22.939,99902.0,119.15,-5.16,,,,,,,,1,0,1611
2978,59.560000,SIMULATED,DESCENT,7.078,0.097,6.744,-0.022,0.042,-22.549,99902.3,119.13,-5.16,,,,,,,,1,0,A6DB
2979,59.580000,SIMULATED,DESCENT,7.199,0.017,6.653,0.025,0.068,-21.796,99904.3,118.96,-5.16,,,,,,,,1,0,5EFF
2980,59.600000,SIMULATED,DESCENT,7.224,-0.052,6.730,-0.109,-0.042,-21.143,99910.7,118.42,-5.20,,,,,,,,1,0,A34C
2981,59.620000,SIMULATED,DESCENT,7.338,0.001,6.619,0.066,0.041,-20.294,99904.6,118.93,-5.18,,,,,,,,1,0,CDA9
2982,59.640000,SIMULATED,DESCENT,7.334,0.120,6.560,0.066,0.091,-19.531,99911.9,118.32,-5.21,,,,,,,,1,0,48A1
2983,59.660000,SIMULATED,DESCENT,7.380,-0.007,6.462,0.066,0.001,-18.824,99911.2,118.38,-5.23,,,,,,,,1,0,7EA1
2984,59.680000,SIMULATED,DESCENT,7.408,-0.007,6.359,-0.092,0.070,-17.869,99913.2,118.21,-5.24,,,,,,,,1,0,9154
2985,59.700000,SIMULATED,DESCENT,7.529,0.006,6.308,-0.040,-0.036,-17.087,99911.6,118.35,-5.24,,,,,,,,1,0,AE76
2986,59.720000,SIMULATED,DESCENT,7.548,-0.049,6.268,-0.163,0.029,-16.189,99910.7,118.42,-5.22,,,,,,,,1,0,1D74
2987,59.740000,SIMULATED,DESCENT,7.658,-0.091,6.126,0.054,-0.106,-15.191,99919.1,117.71,-5.25,,,,,,,,1,0,0AF8
2988,59.760000,SIMULATED,DESCENT,7.658,-0.046,6.020,0.037,0.048,-14.382,99909.3,118.54,-5.21,,,,,,,,1,0,B30F
2989,59.780000,SIMULATED,DESCENT,7.691,0.044,5.946,-0.043,-0.041,-12.944,99912.1,118.30,-5.18,,,,,,,,1,0,8C23
2990,59.800000,SIMULATED,DESCENT,7.737,-0.012,5.920,0.129,0.056,-12.204,99916.1,117.96,-5.17,,,,,,,,1,0,3FA1
2991,59.820000,SIMULATED,DESCENT,7.844,-0.013,5.891,-0.117,0.015,-10.881,99916.8,117.90,-5.15,,,,,,,,1,0,92FC
2992,59.840000,SIMULATED,DESCENT,7.993,0.102,5.759,-0.004,0.104,-9.734,99917.8,117.82,-5.14,,,,,,,,1,0,27D9
2993,59.860000,SIMULATED,DESCENT,7.952,0.040,5.783,-0.003,0.004,-8.581,99922.4,117.43,-5.15,,,,,,,,1,0,B8E6
2994,59.880000,SIMULATED,DESCENT,8.031,0.031,5.618,-0.016,-0.032,-7.429,99923.5,117.34,-5.15,,,,,,,,1,0,0F59
2995,59.900000,SIMULATED,DESCENT,8.082,-0.049,5.430,0.091,-0.161,-6.204,99926.7,117.07,-5.18,,,,,,,,1,0,68BE
2996,59.920000,SIMULATED,DESCENT,8.194,-0.089,5.298,-0.019,-0.004,-5.035,99925.9,117.14,-5.18,,,,,,,,1,0,C678
2997,59.940000,SIMULATED,DESCENT,8.278,-0.031,5.264,0.036,-0.005,-3.830,99927.5,117.00,-5.19,,,,,,,,1,0,1BFD
2998,59.960000,SIMULATED,DESCENT,8.368,0.018,5.076,0.124,-0.059,-2.342,99925.0,117.21,-5.17,,,,,,,,1,0,EBBA
2999,59.980000,SIMULATED,DESCENT,8.314,-0.109,5.015,0.072,-0.091,-1.166,99927.6,116.99,-5.16,,,,,,,,1,0,989C
3000,60.000000,SIMULATED,DESCENT,8.463,-0.091,4.917,-0.022,-0.082,0.145,99930.8,116.72,-5.17,19.92,0.0004305,0.0009046,115.8,3,9,4.051,1,0,22B8
3001,60.020000,SIMULATED,DESCENT,8.563,-0.055,4.832,0.092,0.060,1.287,99927.7,116.99,-5.15,,,,,,,,1,0,B681
3002,60.040000,SIMULATED,DESCENT,8.626,0.044,4.652,-0.042,-0.062,2.510,99933.4,116.50,-5.16,,,,,,,,1,0,DFA3
3003,60.060000,SIMULATED,DESCENT,8.689,0.035,4.647,0.188,0.087,3.824,99937.0,116.20,-5.18,,,,,,,,1,0,3926
3004,60.080000,SIMULATED,DESCENT,8.769,0.034,4.433,0.082,-0.195,5.081,99936.0,116.29,-5.19,,,,,,,,1,0,C716
3005,60.100000,SIMULATED,DESCENT,8.718,0.038,4.301,-0.165,0.007,6.343,99935.6,116.32,-5.18,,,,,,,,1,0,6F00
3006,60.120000,SIMULATED,DESCENT,8.822,0.017,4.208,-0.033,-0.152,7.477,99933.1,116.53,-5.15,,,,,,,,1,0,5ADC
3007,60.140000,SIMULATED,DESCENT,8.887,0.037,4.147,0.114,0.198,8.526,99941.0,115.86,-5.17,,,,,,,,1,0,C2A7
3008,60.160000,SIMULATED,DESCENT,8.983,-0.051,4.003,-0.029,0.046,9.734,99935.7,116.32,-5.14,,,,,,,,1,0,142B
3009,60.180000,SIMULATED,DESCENT,9.025,0.053,3.863,0.083,0.103,10.878,99938.9,116.04,-5.13,,,,,,,,1,0,940A
3010,60.200000,SIMULATED,DESCENT,9.083,0.034,3.796,-0.026,-0.144,12.097,99945.3,115.50,-5.15,,,,,,,,1,0,A797
3011,60.220000,SIMULATED,DESCENT,9.105,-0.028,3.760,-0.027,-0.271,13.193,99944.0,115.61,-5.16,,,,,,,,1,0,E2E5
3012,60.240000,SIMULATED,DESCENT,9.178,-0.051,3.648,-0.056,0.123,14.215,99943.6,115.65,-5.15,,,,,,,,1,0,08B0
3013,60.260000,SIMULATED,DESCENT,9.087,-0.030,3.515,0.013,0.121,15.053,99939.7,115.98,-5.11,,,,,,,,1,0,4B11
3014,60.280000,SIMULATED,DESCENT,9.260,0.017,3.379,-0.094,-0.065,16.070,99942.0,115.78,-5.08,,,,,,,,1,0,A8CD
3015,60.300000,SIMULATED,DESCENT,9.218,0.025,3.320,0.183,0.097,17.220,99955.6,114.64,-5.13,,,,,,,,1,0,19FB
3016,60.320000,SIMULATED,DESCENT,9.276,-0.078,3.276,-0.115,0.108,18.050,99948.8,115.21,-5.13,,,,,,,,1,0,E869
3017,60.340000,SIMULATED,DESCENT,9.435,0.039,3.071,-0.011,-0.117,18.812,99953.0,114.86,-5.15,,,,,,,,1,0,9D41
3018,60.360000,SIMULATED,DESCENT,9.412,0.059,3.035,-0.003,0.035,19.493,99945.8,115.46,-5.11,,,,,,,,1,0,68E3
3019,60.380000,SIMULATED,DESCENT,9.296,-0.013,2.971,0.053,-0.047,20.452,99946.1,115.44,-5.06,,,,,,,,1,0,FE5E
