seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
1180,23.600000,SYNTHETIC,DESCENT,8.906,-0.077,4.115,-0.015,-0.164,9.175,100510.8,68.03,-5.09,,,,,,,,1,0,B951
1181,23.620000,SYNTHETIC,DESCENT,8.937,-0.130,4.068,0.041,-0.085,8.044,100514.9,67.69,-5.13,,,,,,,,1,0,6A07
1182,23.640000,SYNTHETIC,DESCENT,8.826,0.071,4.304,-0.075,0.051,6.839,100511.1,68.00,-5.12,,,,,,,,1,0,C547
1183,23.660000,SYNTHETIC,DESCENT,8.761,-0.087,4.328,-0.099,0.078,5.640,100511.2,68.00,-5.10,,,,,,,,1,0,1DE4
1184,23.680000,SYNTHETIC,DESCENT,8.722,-0.095,4.504,-0.077,-0.287,4.380,100518.7,67.37,-5.14,,,,,,,,1,0,89FD
1185,23.700000,SYNTHETIC,DESCENT,8.650,0.088,4.667,0.047,0.023,3.012,100512.1,67.92,-5.10,,,,,,,,1,0,DA17
1186,23.720000,SYNTHETIC,DESCENT,8.659,0.010,4.759,-0.161,-0.150,1.860,100515.9,67.60,-5.09,,,,,,,,1,0,0045
1187,23.740000,SYNTHETIC,DESCENT,8.571,0.081,4.846,-0.092,0.032,0.673,100514.8,67.69,-5.06,,,,,,,,1,0,7EE2
1188,23.760000,SYNTHETIC,DESCENT,8.433,-0.014,5.023,0.015,-0.119,-0.556,100519.5,67.30,-5.07,,,,,,,,1,0,B26D
1189,23.780000,SYNTHETIC,DESCENT,8.415,-0.020,5.146,0.250,-0.178,-2.091,100523.5,66.97,-5.10,,,,,,,,1,0,4305
1190,23.800000,SYNTHETIC,DESCENT,8.390,0.064,5.178,-0.013,0.010,-3.196,100518.9,67.35,-5.07,,,,,,,,1,0,FB1A
1191,23.820000,SYNTHETIC,DESCENT,8.232,-0.034,5.283,0.129,0.077,-4.386,100523.9,66.93,-5.09,,,,,,,,1,0,D944
1192,23.840000,SYNTHETIC,DESCENT,8.172,-0.032,5.408,-0.054,-0.073,-5.479,100518.8,67.36,-5.04,,,,,,,,1,0,9E4A
1193,23.860000,SYNTHETIC,DESCENT,8.144,-0.011,5.482,0.003,0.079,-6.772,100527.5,66.63,-5.06,,,,,,,,1,0,A155
1194,23.880000,SYNTHETIC,DESCENT,8.090,0.059,5.627,0.047,-0.081,-8.169,100527.9,66.60,-5.08,,,,,,,,1,0,40CE
1195,23.900000,SYNTHETIC,DESCENT,7.972,0.021,5.678,0.028,-0.226,-9.201,100523.3,66.98,-5.04,,,,,,,,1,0,814A
1196,23.920000,SYNTHETIC,DESCENT,7.943,0.057,5.815,0.182,-0.071,-10.349,100525.5,66.80,-5.01,,,,,,,,1,0,C389
1197,23.940000,SYNTHETIC,DESCENT,7.913,0.097,5.943,-0.133,0.115,-11.564,100536.0,65.92,-5.07,,,,,,,,1,0,B8CD
1198,23.960000,SYNTHETIC,DESCENT,7.806,0.056,6.081,0.036,-0.067,-12.619,100530.1,66.41,-5.06,,,,,,,,1,0,066E
1199,23.980000,SYNTHETIC,DESCENT,7.685,0.082,6.068,-0.143,0.022,-13.657,100530.4,66.39,-5.04,,,,,,,,1,0,63E0
1200,24.000000,SYNTHETIC,DESCENT,7.653,-0.042,6.191,0.015,0.237,-14.500,100533.9,66.09,-5.05,,0.0001713,0.0003313,66.9,3,9,4.079,1,0,32E9
1201,24.020000,SYNTHETIC,DESCENT,7.567,-0.051,6.258,0.128,0.050,-15.682,100544.6,65.20,-5.15,,,,,,,,1,0,398F
1202,24.040000,SYNTHETIC,DESCENT,7.479,-0.087,6.368,-0.111,0.045,-16.694,100529.3,66.48,-5.08,,,,,,,,1,0,5E0D
1203,24.060000,SYNTHETIC,DESCENT,7.478,0.049,6.439,-0.136,0.243,-17.556,100538.1,65.74,-5.09,,,,,,,,1,0,CAF8
1204,24.080000,SYNTHETIC,DESCENT,7.428,-0.041,6.378,0.048,-0.039,-18.483,100539.2,65.65,-5.09,,,,,,,,1,0,0C43
1205,24.100000,SYNTHETIC,DESCENT,7.270,0.093,6.431,0.269,-0.048,-19.306,100539.7,65.61,-5.09,,,,,,,,1,0,AFC5
1206,24.120000,SYNTHETIC,DESCENT,7.276,0.008,6.681,-0.148,0.113,-20.046,100546.4,65.05,-5.15,,,,,,,,1,0,830D
1207,24.140000,SYNTHETIC,DESCENT,7.199,0.105,6.611,0.019,-0.079,-20.718,100539.5,65.62,-5.12,,,,,,,,1,0,76A9
1208,24.160000,SYNTHETIC,DESCENT,7.127,-0.016,6.707,0.015,0.042,-21.381,100543.1,65.32,-5.11,,,,,,,,1,0,EF6C
1209,24.180000,SYNTHETIC,DESCENT,7.270,-0.082,6.652,0.083,0.215,-22.065,100544.1,65.24,-5.10,,,,,,,,1,0,92C5
1210,24.200000,SYNTHETIC,DESCENT,7.102,0.067,6.728,-0.006,-0.110,-22.500,100539.6,65.62,-5.04,,,,,,,,1,0,D8D6
1211,24.220000,SYNTHETIC,DESCENT,7.094,-0.122,6.802,-0.227,-0.006,-23.333,100549.4,64.80,-5.07,,,,,,,,1,0,7AF4
1212,24.240000,SYNTHETIC,DESCENT,7.004,-0.085,6.832,-0.272,0.282,-23.667,100544.8,65.18,-5.04,,,,,,,,1,0,886D
1213,24.260000,SYNTHETIC,DESCENT,6.980,-0.038,6.944,-0.066,0.029,-23.787,100547.0,65.00,-5.02,,,,,,,,1,0,B1F3
1214,24.280000,SYNTHETIC,DESCENT,7.043,-0.037,6.880,0.052,-0.091,-24.282,100552.2,64.56,-5.04,,,,,,,,1,0,BF0E
1215,24.300000,SYNTHETIC,DESCENT,6.904,-0.062,6.956,0.081,0.048,-24.458,100552.7,64.52,-5.05,,,,,,,,1,0,F532
1216,24.320000,SYNTHETIC,DESCENT,7.022,-0.020,6.934,-0.010,0.132,-24.691,100557.3,64.13,-5.09,,,,,,,,1,0,862A
1217,24.340000,SYNTHETIC,DESCENT,6.953,-0.012,6.939,-0.019,-0.015,-24.959,100551.7,64.60,-5.07,,,,,,,,1,0,962C
1218,24.360000,SYNTHETIC,DESCENT,6.870,0.063,6.834,0.089,0.001,-25.128,100555.8,64.26,-5.07,,,,,,,,1,0,6093
1219,24.380000,SYNTHETIC,DESCENT,6.889,0.019,6.856,-0.016,-0.161,-25.062,100556.5,64.20,-5.07,,,,,,,,1,0,E3B0
1220,24.400000,SYNTHETIC,DESCENT,6.921,0.046,6.931,-0.058,-0.023,-25.019,100556.9,64.17,-5.06,,,,,,,,1,0,D7E9
1221,24.420000,SYNTHETIC,DESCENT,6.968,0.052,6.961,0.133,0.037,-24.817,100559.9,63.92,-5.07,,,,,,,,1,0,ED5F
1222,24.440000,SYNTHETIC,DESCENT,6.923,0.017,6.869,-0.015,0.072,-24.658,100556.6,64.19,-5.04,,,,,,,,1,0,8C3C
1223,24.460000,SYNTHETIC,DESCENT,7.054,-0.010,6.956,-0.105,-0.033,-24.532,100555.8,64.26,-4.99,,,,,,,,1,0,E9A3
1224,24.480000,SYNTHETIC,DESCENT,7.023,-0.050,6.860,0.130,-0.111,-24.067,100564.1,63.56,-5.01,,,,,,,,1,0,8B46
1225,24.500000,SYNTHETIC,DESCENT,6.990,0.030,6.797,-0.041,0.156,-23.965,100555.5,64.28,-4.93,,,,,,,,1,0,64DE
1226,24.520000,SYNTHETIC,DESCENT,7.139,-0.077,6.788,-0.003,0.101,-23.433,100561.7,63.77,-4.91,,,,,,,,1,0,DF05
1227,24.540000,SYNTHETIC,DESCENT,7.155,-0.036,6.783,-0.074,0.004,-22.968,100559.6,63.94,-4.86,,,,,,,,1,0,E35D
1228,24.560000,SYNTHETIC,DESCENT,7.099,0.013,6.755,0.020,0.003,-22.324,100566.1,63.40,-4.86,,,,,,,,1,0,1B27
1229,24.580000,SYNTHETIC,DESCENT,7.172,-0.055,6.707,-0.065,0.020,-21.950,100566.6,63.36,-4.85,,,,,,,,1,0,5A0B
1230,24.600000,SYNTHETIC,DESCENT,7.293,-0.058,6.641,-0.046,0.041,-21.117,100568.9,63.16,-4.86,,,,,,,,1,0,0472
1231,24.620000,SYNTHETIC,DESCENT,7.252,-0.082,6.586,0.093,-0.125,-20.478,100577.4,62.45,-4.94,,,,,,,,1,0,66E5
1232,24.640000,SYNTHETIC,DESCENT,7.351,-0.012,6.531,0.014,0.099,-19.684,100573.7,62.76,-4.97,,,,,,,,1,0,E127
1233,24.660000,SYNTHETIC,DESCENT,7.396,0.128,6.404,-0.118,0.123,-18.913,100570.1,63.06,-4.94,,,,,,,,1,0,2209
1234,24.680000,SYNTHETIC,DESCENT,7.391,0.016,6.355,0.018,-0.114,-18.242,100576.8,62.50,-4.98,,,,,,,,1,0,6EA7
1235,24.700000,SYNTHETIC,DESCENT,7.469,-0.041,6.240,0.026,0.128,-17.120,100574.1,62.73,-4.97,,,,,,,,1,0,4EAC
1236,24.720000,SYNTHETIC,DESCENT,7.531,-0.114,6.287,-0.089,0.013,-16.049,100583.7,61.92,-5.04,,,,,,,,1,0,6F45
1237,24.740000,SYNTHETIC,DESCENT,7.645,0.042,6.210,-0.086,-0.047,-15.050,100575.3,62.63,-5.02,,,,,,,,1,0,0F06
1238,24.760000,SYNTHETIC,DESCENT,7.575,0.011,6.137,0.137,-0.079,-14.021,100580.6,62.18,-5.04,,,,,,,,1,0,A4AE
1239,24.780000,SYNTHETIC,DESCENT,7.704,0.025,5.963,-0.029,0.078,-13.179,100578.2,62.38,-5.02,,,,,,,,1,0,14AF
1240,24.800000,SYNTHETIC,DESCENT,7.805,-0.001,5.963,0.002,-0.186,-12.071,100581.1,62.14,-5.02,,,,,,,,1,0,3793
1241,24.820000,SYNTHETIC,DESCENT,7.833,0.038,5.860,-0.122,0.002,-10.859,100582.6,62.02,-5.02,,,,,,,,1,0,7F03
1242,24.840000,SYNTHETIC,DESCENT,7.977,-0.065,5.818,0.020,0.086,-9.692,100582.2,62.05,-5.01,,,,,,,,1,0,1CFB
1243,24.860000,SYNTHETIC,DESCENT,8.079,-0.034,5.645,-0.096,0.133,-8.557,100587.1,61.64,-5.03,,,,,,,,1,0,904E
1244,24.880000,SYNTHETIC,DESCENT,8.083,0.001,5.464,0.109,0.030,-7.328,100583.0,61.98,-5.00,,,,,,,,1,0,92E3
1245,24.900000,SYNTHETIC,DESCENT,8.087,-0.035,5.496,-0.006,0.060,-6.085,100582.5,62.02,-4.96,,,,,,,,1,0,177F
1246,24.920000,SYNTHETIC,DESCENT,8.242,-0.096,5.286,-0.055,-0.185,-4.961,100585.5,61.77,-4.94,,,,,,,,1,0,8774
1247,24.940000,SYNTHETIC,DESCENT,8.284,-0.048,5.289,0.056,0.067,-3.905,100584.6,61.85,-4.89,,,,,,,,1,0,ABEF
1248,24.960000,SYNTHETIC,DESCENT,8.414,-0.065,5.167,-0.061,0.053,-2.693,100593.0,61.14,-4.93,,,,,,,,1,0,F7F8
1249,24.980000,SYNTHETIC,DESCENT,8.415,-0.052,5.011,0.058,-0.082,-1.126,100594.0,61.06,-4.95,,,,,,,,1,0,01A3
1250,25.000000,SYNTHETIC,DESCENT,8.530,0.069,4.942,-0.042,-0.160,0.226,100593.6,61.09,-4.96,22.20,0.0001816,0.0003714,56.4,3,9,4.078,1,0,561F
1251,25.020000,SYNTHETIC,DESCENT,8.560,-0.054,4.830,0.206,-0.267,1.335,100592.4,61.19,-4.95,,,,,,,,1,0,2F86
1252,25.040000,SYNTHETIC,DESCENT,8.646,-0.043,4.761,-0.067,-0.016,2.578,100594.5,61.02,-4.94,,,,,,,,1,0,3591
1253,25.060000,SYNTHETIC,DESCENT,8.844,0.032,4.580,-0.177,0.043,3.761,100596.5,60.85,-4.95,,,,,,,,1,0,3FF6
1254,25.080000,SYNTHETIC,DESCENT,8.756,0.004,4.485,0.232,0.068,5.022,100598.1,60.72,-4.96,,,,,,,,1,0,98CF
1255,25.100000,SYNTHETIC,DESCENT,8.827,0.048,4.348,0.013,-0.057,6.132,100597.7,60.75,-4.95,,,,,,,,1,0,DD13
1256,25.120000,SYNTHETIC,DESCENT,8.740,-0.048,4.249,0.223,0.044,7.499,100597.3,60.78,-4.93,,,,,,,,1,0,5EF5
1257,25.140000,SYNTHETIC,DESCENT,8.906,-0.025,4.122,0.013,-0.222,8.534,100600.2,60.54,-4.92,,,,,,,,1,0,E0B6
1258,25.160000,SYNTHETIC,DESCENT,8.962,0.063,3.946,-0.007,0.069,9.835,100598.5,60.68,-4.89,,,,,,,,1,0,D8C6
1259,25.180000,SYNTHETIC,DESCENT,8.983,0.005,3.893,-0.025,0.090,10.979,100599.1,60.63,-4.85,,,,,,,,1,0,4657
1260,25.200000,SYNTHETIC,DESCENT,8.951,0.110,3.774,-0.109,0.127,12.169,100598.2,60.71,-4.80,,,,,,,,1,0,882B
1261,25.220000,SYNTHETIC,DESCENT,9.090,0.083,3.678,0.206,-0.022,13.161,100599.3,60.62,-4.75,,,,,,,,1,0,01FD
1262,25.240000,SYNTHETIC,DESCENT,9.143,0.008,3.626,-0.080,0.083,14.263,100610.0,59.72,-4.80,,,,,,,,1,0,D1D8
1263,25.260000,SYNTHETIC,DESCENT,9.137,0.109,3.554,-0.030,-0.004,15.210,100607.9,59.90,-4.81,,,,,,,,1,0,1DD2
1264,25.280000,SYNTHETIC,DESCENT,9.168,0.068,3.446,0.026,-0.046,16.245,100608.1,59.88,-4.81,,,,,,,,1,0,3698
1265,25.300000,SYNTHETIC,DESCENT,9.207,-0.047,3.215,0.068,0.140,17.209,100604.6,60.17,-4.77,,,,,,,,1,0,C896
1266,25.320000,SYNTHETIC,DESCENT,9.190,-0.011,3.211,0.084,-0.114,18.029,100610.2,59.70,-4.77,,,,,,,,1,0,CC84
1267,25.340000,SYNTHETIC,DESCENT,9.276,-0.034,3.092,0.117,0.056,18.879,100613.2,59.45,-4.79,,,,,,,,1,0,5D7E
1268,25.360000,SYNTHETIC,DESCENT,9.389,0.110,3.040,-0.030,0.132,19.610,100613.8,59.40,-4.80,,,,,,,,1,0,2849
1269,25.380000,SYNTHETIC,DESCENT,9.437,0.026,2.920,-0.171,-0.097,20.478,100620.1,58.88,-4.87,,,,,,,,1,0,0103
1270,25.400000,SYNTHETIC,DESCENT,9.374,0.081,2.960,0.175,-0.055,21.036,100616.2,59.20,-4.88,,,,,,,,1,0,201C
1271,25.420000,SYNTHETIC,DESCENT,9.356,0.025,2.926,-0.080,0.057,21.918,100616.5,59.18,-4.88,,,,,,,,1,0,A3F6
1272,25.440000,SYNTHETIC,DESCENT,9.353,-0.027,2.742,0.055,0.078,22.354,100619.3,58.94,-4.89,,,,,,,,1,0,4483
1273,25.460000,SYNTHETIC,DESCENT,9.425,0.008,2.682,-0.355,0.016,22.774,100626.2,58.36,-4.96,,,,,,,,1,0,6255
1274,25.480000,SYNTHETIC,DESCENT,9.456,0.029,2.806,-0.104,-0.068,23.556,100620.6,58.83,-4.97,,,,,,,,1,0,5F2E
1275,25.500000,SYNTHETIC,DESCENT,9.413,-0.045,2.624,-0.010,0.011,23.572,100621.0,58.80,-4.96,,,,,,,,1,0,A64A
1276,25.520000,SYNTHETIC,DESCENT,9.340,-0.041,2.529,-0.208,0.010,24.234,100622.1,58.71,-4.95,,,,,,,,1,0,80E3
1277,25.540000,SYNTHETIC,DESCENT,9.500,0.033,2.639,-0.072,0.102,24.267,100627.8,58.23,-4.99,,,,,,,,1,0,5FD5
1278,25.560000,SYNTHETIC,DESCENT,9.455,-0.011,2.543,-0.002,0.188,24.825,100622.7,58.66,-4.96,,,,,,,,1,0,601F
1279,25.580000,SYNTHETIC,DESCENT,9.474,-0.093,2.603,0.010,0.001,24.797,100627.0,58.30,-4.96,,,,,,,,1,0,7F00
1280,25.600000,SYNTHETIC,DESCENT,9.443,-0.038,2.542,0.009,0.009,25.020,100629.1,58.12,-4.98,,,,,,,,1,0,C389
1281,25.620000,SYNTHETIC,DESCENT,9.514,0.044,2.562,0.045,0.002,24.844,100631.0,57.96,-5.00,,,,,,,,1,0,60B9
1282,25.640000,SYNTHETIC,DESCENT,9.478,-0.041,2.466,-0.072,0.001,24.982,100630.0,58.05,-5.00,,,,,,,,1,0,DC2D
1283,25.660000,SYNTHETIC,DESCENT,9.497,0.137,2.501,0.087,-0.143,25.034,100638.9,57.30,-5.07,,,,,,,,1,0,27F8
1284,25.680000,SYNTHETIC,DESCENT,9.496,-0.049,2.639,0.103,-0.051,24.635,100630.8,57.98,-5.04,,,,,,,,1,0,8F17
1285,25.700000,SYNTHETIC,DESCENT,9.460,0.071,2.616,-0.043,-0.057,24.636,100632.3,57.85,-5.03,,,,,,,,1,0,B55C
1286,25.720000,SYNTHETIC,DESCENT,9.422,-0.010,2.640,-0.188,0.098,24.405,100637.0,57.46,-5.04,,,,,,,,1,0,C828
1287,25.740000,SYNTHETIC,DESCENT,9.443,0.020,2.616,-0.015,0.075,23.970,100638.1,57.37,-5.06,,,,,,,,1,0,B0A7
1288,25.760000,SYNTHETIC,DESCENT,9.433,-0.080,2.612,-0.042,-0.133,23.514,100638.1,57.37,-5.06,,,,,,,,1,0,9B1B
1289,25.780000,SYNTHETIC,DESCENT,9.476,0.000,2.759,-0.131,0.135,23.065,100637.6,57.41,-5.04,,,,,,,,1,0,0651
1290,25.800000,SYNTHETIC,DESCENT,9.385,-0.027,2.706,-0.003,0.129,22.664,100638.0,57.38,-5.02,,,,,,,,1,0,A37B
1291,25.820000,SYNTHETIC,DESCENT,9.400,0.004,2.875,-0.115,0.002,22.072,100646.4,56.67,-5.07,,,,,,,,1,0,5550
1292,25.840000,SYNTHETIC,DESCENT,9.295,-0.052,2.856,-0.088,-0.046,21.410,100646.3,56.68,-5.10,,,,,,,,1,0,C2EF
1293,25.860000,SYNTHETIC,DESCENT,9.268,0.057,2.938,0.028,-0.258,20.910,100645.5,56.75,-5.12,,,,,,,,1,0,0945
1294,25.880000,SYNTHETIC,DESCENT,9.264,0.000,3.075,0.044,-0.166,20.007,100647.7,56.57,-5.14,,,,,,,,1,0,D27E
1295,25.900000,SYNTHETIC,DESCENT,9.377,0.100,3.101,-0.178,-0.154,19.263,100650.8,56.31,-5.17,,,,,,,,1,0,FD50
1296,25.920000,SYNTHETIC,DESCENT,9.256,-0.092,3.292,-0.001,0.124,18.572,100652.4,56.17,-5.21,,,,,,,,1,0,C1B0
1297,25.940000,SYNTHETIC,DESCENT,9.216,0.024,3.339,0.133,-0.155,17.870,100647.4,56.59,-5.19,,,,,,,,1,0,1E25
1298,25.960000,SYNTHETIC,DESCENT,9.231,0.004,3.279,0.115,0.043,16.803,100650.9,56.30,-5.19,,,,,,,,1,0,E123
1299,25.980000,SYNTHETIC,DESCENT,9.183,0.043,3.420,0.173,-0.013,15.782,100656.3,55.85,-5.22,,,,,,,,1,0,7C55
1300,26.000000,SYNTHETIC,DESCENT,9.179,0.078,3.492,0.038,-0.007,14.707,100654.5,56.00,-5.23,22.23,0.0001906,0.0003884,51.5,3,9,4.077,1,0,BF90
1301,26.020000,SYNTHETIC,DESCENT,9.179,-0.045,3.580,0.024,-0.020,13.545,100650.2,56.36,-5.18,,,,,,,,1,0,875A
1302,26.040000,SYNTHETIC,DESCENT,9.079,0.091,3.714,0.043,0.094,12.670,100656.7,55.81,-5.19,,,,,,,,1,0,3BB3
1303,26.060000,SYNTHETIC,DESCENT,9.086,-0.011,3.905,-0.108,0.050,11.569,100650.7,56.31,-5.13,,,,,,,,1,0,F32E
1304,26.080000,SYNTHETIC,DESCENT,8.962,-0.030,3.984,0.081,0.079,10.359,100660.5,55.49,-5.15,,,,,,,,1,0,7896
1305,26.100000,SYNTHETIC,DESCENT,8.938,-0.043,4.117,0.059,0.138,9.203,100657.2,55.77,-5.13,,,,,,,,1,0,5837
1306,26.120000,SYNTHETIC,DESCENT,8.900,0.001,4.111,-0.088,0.017,8.061,100658.5,55.66,-5.11,,,,,,,,1,0,12E9
1307,26.140000,SYNTHETIC,DESCENT,8.821,-0.099,4.282,0.052,-0.057,6.829,100662.1,55.36,-5.11,,,,,,,,1,0,FBFA
1308,26.160000,SYNTHETIC,DESCENT,8.741,-0.046,4.373,0.142,0.226,5.729,100658.6,55.65,-5.07,,,,,,,,1,0,5933
1309,26.180000,SYNTHETIC,DESCENT,8.685,0.002,4.460,-0.129,0.141,4.240,100665.4,55.08,-5.09,,,,,,,,1,0,5E87
1310,26.200000,SYNTHETIC,DESCENT,8.691,0.008,4.683,0.148,0.068,3.037,100664.8,55.13,-5.08,,,,,,,,1,0,138F
1311,26.220000,SYNTHETIC,DESCENT,8.736,-0.014,4.691,0.082,-0.026,1.885,100666.7,54.98,-5.09,,,,,,,,1,0,764D
1312,26.240000,SYNTHETIC,DESCENT,8.498,0.000,4.859,-0.004,0.062,0.593,100667.8,54.88,-5.09,,,,,,,,1,0,D01C
1313,26.260000,SYNTHETIC,DESCENT,8.430,0.040,4.950,0.148,0.007,-0.687,100664.6,55.15,-5.05,,,,,,,,1,0,4919
1314,26.280000,SYNTHETIC,DESCENT,8.491,-0.181,5.079,0.029,0.107,-1.994,100669.2,54.77,-5.04,,,,,,,,1,0,C877
1315,26.300000,SYNTHETIC,DESCENT,8.316,0.023,5.188,-0.159,-0.016,-3.178,100673.3,54.42,-5.07,,,,,,,,1,0,8A47
1316,26.320000,SYNTHETIC,DESCENT,8.275,-0.083,5.374,-0.051,-0.031,-4.333,100675.9,54.21,-5.10,,,,,,,,1,0,6720
1317,26.340000,SYNTHETIC,DESCENT,8.100,0.019,5.359,0.145,0.048,-5.706,100673.1,54.44,-5.10,,,,,,,,1,0,6BBB
1318,26.360000,SYNTHETIC,DESCENT,8.217,0.054,5.489,-0.085,0.096,-6.839,100668.7,54.81,-5.04,,,,,,,,1,0,5C52
1319,26.380000,SYNTHETIC,DESCENT,8.046,0.055,5.559,-0.096,0.032,-7.944,100666.5,54.99,-4.95,,,,,,,,1,0,98BF
1320,26.400000,SYNTHETIC,DESCENT,8.031,0.129,5.683,0.080,-0.110,-9.219,100678.2,54.01,-4.97,,,,,,,,1,0,8862
1321,26.420000,SYNTHETIC,DESCENT,7.863,0.044,5.861,-0.094,-0.135,-10.360,100672.7,54.47,-4.92,,,,,,,,1,0,94CA
1322,26.440000,SYNTHETIC,DESCENT,7.909,0.075,5.943,-0.074,-0.036,-11.644,100677.6,54.06,-4.91,,,,,,,,1,0,9D97
1323,26.460000,SYNTHETIC,DESCENT,7.831,-0.090,5.960,-0.045,-0.049,-12.545,100677.4,54.08,-4.89,,,,,,,,1,0,737D
1324,26.480000,SYNTHETIC,DESCENT,7.675,0.049,6.086,0.075,0.112,-13.724,100684.9,53.45,-4.93,,,,,,,,1,0,4BBB
1325,26.500000,SYNTHETIC,DESCENT,7.702,-0.009,6.195,0.141,0.090,-14.665,100678.9,53.95,-4.90,,,,,,,,1,0,CD4D
1326,26.520000,SYNTHETIC,DESCENT,7.588,0.066,6.196,-0.130,0.169,-15.859,100684.8,53.46,-4.92,,,,,,,,1,0,EACD
1327,26.540000,SYNTHETIC,DESCENT,7.546,-0.033,6.265,-0.212,0.026,-16.632,100690.1,53.02,-4.98,,,,,,,,1,0,00F3
1328,26.560000,SYNTHETIC,DESCENT,7.461,-0.007,6.337,-0.237,0.046,-17.604,100686.5,53.32,-4.98,,,,,,,,1,0,0ACB
1329,26.580000,SYNTHETIC,DESCENT,7.338,-0.002,6.482,-0.085,-0.095,-18.429,100683.1,53.60,-4.94,,,,,,,,1,0,8972
1330,26.600000,SYNTHETIC,DESCENT,7.274,-0.049,6.517,-0.040,0.016,-19.382,100685.8,53.38,-4.92,,,,,,,,1,0,BC7B
1331,26.620000,SYNTHETIC,DESCENT,7.268,-0.026,6.559,0.119,0.154,-20.092,100691.8,52.87,-4.95,,,,,,,,1,0,817E
1332,26.640000,SYNTHETIC,DESCENT,7.208,0.042,6.680,-0.146,-0.046,-20.656,100690.6,52.98,-4.95,,,,,,,,1,0,4497
1333,26.660000,SYNTHETIC,DESCENT,7.229,0.037,6.624,0.145,0.027,-21.336,100694.5,52.65,-4.98,,,,,,,,1,0,2B95
1334,26.680000,SYNTHETIC,DESCENT,7.190,0.016,6.631,-0.075,-0.146,-21.880,100697.9,52.36,-5.03,,,,,,,,1,0,2566
1335,26.700000,SYNTHETIC,DESCENT,7.188,0.029,6.825,-0.096,-0.061,-22.743,100694.5,52.65,-5.03,,,,,,,,1,0,4539
1336,26.720000,SYNTHETIC,DESCENT,7.032,0.084,6.781,0.148,-0.042,-23.214,100692.7,52.80,-5.00,,,,,,,,1,0,A7E6
1337,26.740000,SYNTHETIC,DESCENT,7.019,-0.131,6.795,-0.100,0.034,-23.573,100691.6,52.89,-4.95,,,,,,,,1,0,EB77
1338,26.760000,SYNTHETIC,DESCENT,6.972,0.009,6.909,0.022,-0.049,-23.680,100700.0,52.19,-4.97,,,,,,,,1,0,23AB
1339,26.780000,SYNTHETIC,DESCENT,7.051,-0.013,6.912,0.048,-0.074,-24.249,100702.6,51.97,-5.01,,,,,,,,1,0,46B9
1340,26.800000,SYNTHETIC,DESCENT,7.025,-0.009,6.944,0.033,0.033,-24.831,100697.4,52.41,-4.98,,,,,,,,1,0,A7BD
1341,26.820000,SYNTHETIC,DESCENT,6.930,-0.004,6.976,0.026,-0.257,-24.715,100700.2,52.17,-4.97,,,,,,,,1,0,76F8
1342,26.840000,SYNTHETIC,DESCENT,6.958,-0.008,6.924,0.162,-0.016,-24.839,100697.7,52.38,-4.92,,,,,,,,1,0,CEEF
1343,26.860000,SYNTHETIC,DESCENT,6.911,-0.045,6.894,-0.040,-0.025,-25.025,100702.8,51.95,-4.92,,,,,,,,1,0,DFD8
1344,26.880000,SYNTHETIC,DESCENT,6.925,0.019,6.895,0.006,0.066,-25.056,100704.0,51.85,-4.91,,,,,,,,1,0,3009
1345,26.900000,SYNTHETIC,DESCENT,6.890,-0.008,6.971,0.037,-0.024,-24.885,100707.0,51.60,-4.92,,,,,,,,1,0,5A38
1346,26.920000,SYNTHETIC,DESCENT,6.849,-0.021,6.878,0.058,-0.160,-24.761,100710.2,51.34,-4.96,,,,,,,,1,0,B612
1347,26.940000,SYNTHETIC,DESCENT,7.009,-0.012,6.861,0.164,0.094,-24.649,100708.8,51.45,-4.96,,,,,,,,1,0,1417
1348,26.960000,SYNTHETIC,DESCENT,6.942,0.054,6.882,-0.006,-0.008,-24.615,100703.5,51.90,-4.90,,,,,,,,1,0,6A07
1349,26.980000,SYNTHETIC,DESCENT,6.993,-0.018,6.800,-0.219,0.093,-24.142,100709.8,51.37,-4.90,,,,,,,,1,0,3A19
1350,27.000000,SYNTHETIC,DESCENT,7.134,-0.075,6.918,-0.001,0.116,-23.772,100711.5,51.23,-4.90,22.06,0.0001891,0.0004069,53.7,3,9,4.080,1,0,524E
1351,27.020000,SYNTHETIC,DESCENT,7.009,-0.072,6.728,-0.099,0.147,-23.355,100707.5,51.56,-4.85,,,,,,,,1,0,CA36
1352,27.040000,SYNTHETIC,DESCENT,7.156,0.024,6.746,0.083,-0.008,-22.934,100712.1,51.18,-4.84,,,,,,,,1,0,C0A0
1353,27.060000,SYNTHETIC,DESCENT,7.159,0.012,6.752,0.022,-0.113,-22.348,100715.6,50.88,-4.85,,,,,,,,1,0,7B49
1354,27.080000,SYNTHETIC,DESCENT,7.193,0.024,6.647,0.144,0.073,-21.760,100716.1,50.84,-4.85,,,,,,,,1,0,B1D0
1355,27.100000,SYNTHETIC,DESCENT,7.113,-0.038,6.633,-0.020,0.096,-20.777,100717.9,50.69,-4.86,,,,,,,,1,0,F26D
