timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
31.000,SYNTHETIC,9.071,0.041,3.512,0.001,0.059,14.692,100948.0,0.0002174,0.0004602,27.5,3,9,21.92,4.075,1
31.020,SYNTHETIC,9.119,0.107,3.672,-0.082,0.049,13.512,100952.5,,,,,,,,1
31.040,SYNTHETIC,9.083,0.040,3.698,0.020,-0.025,12.612,100949.0,,,,,,,,1
31.060,SYNTHETIC,9.010,-0.028,3.819,0.049,-0.025,11.441,100953.8,,,,,,,,1
31.080,SYNTHETIC,8.961,-0.086,3.950,0.025,-0.149,10.415,100958.1,,,,,,,,1
31.100,SYNTHETIC,8.999,0.053,4.065,0.110,-0.160,9.146,100954.4,,,,,,,,1
31.120,SYNTHETIC,8.927,-0.029,4.169,-0.160,0.019,7.911,100959.2,,,,,,,,1
31.140,SYNTHETIC,8.872,0.021,4.270,0.178,-0.148,6.785,100957.7,,,,,,,,1
31.160,SYNTHETIC,8.689,-0.087,4.408,0.173,-0.006,5.660,100960.8,,,,,,,,1
31.180,SYNTHETIC,8.747,0.015,4.443,-0.049,0.057,4.231,100969.3,,,,,,,,1
31.200,SYNTHETIC,8.675,0.047,4.558,0.116,0.261,3.109,100963.3,,,,,,,,1
31.220,SYNTHETIC,8.466,-0.045,4.813,-0.011,0.062,1.878,100960.6,,,,,,,,1
31.240,SYNTHETIC,8.544,-0.005,4.843,0.044,-0.099,0.507,100968.8,,,,,,,,1
31.260,SYNTHETIC,8.431,-0.070,4.997,0.064,-0.038,-0.433,100965.2,,,,,,,,1
31.280,SYNTHETIC,8.394,0.013,5.124,-0.110,0.154,-1.961,100968.6,,,,,,,,1
31.300,SYNTHETIC,8.293,-0.030,5.123,0.081,-0.063,-3.221,100972.1,,,,,,,,1
31.320,SYNTHETIC,8.167,-0.011,5.378,0.013,0.216,-4.147,100969.0,,,,,,,,1
31.340,SYNTHETIC,8.197,-0.007,5.344,0.152,0.086,-5.794,100969.2,,,,,,,,1
31.360,SYNTHETIC,8.175,0.015,5.472,0.108,0.016,-6.724,100975.5,,,,,,,,1
31.380,SYNTHETIC,7.937,-0.030,5.556,0.028,0.049,-7.992,100975.3,,,,,,,,1
31.400,SYNTHETIC,7.962,-0.020,5.660,0.017,-0.015,-9.201,100975.1,,,,,,,,1
31.420,SYNTHETIC,7.959,0.066,5.858,0.052,0.011,-10.280,100975.9,,,,,,,,1
31.440,SYNTHETIC,7.810,0.057,5.855,0.145,-0.056,-11.431,100977.7,,,,,,,,1
31.460,SYNTHETIC,7.796,0.017,5.975,-0.142,0.109,-12.731,100979.9,,,,,,,,1
31.480,SYNTHETIC,7.728,-0.037,6.089,0.171,-0.034,-13.703,100979.3,,,,,,,,1
31.500,SYNTHETIC,7.666,-0.024,6.153,0.046,0.083,-14.697,100987.2,,,,,,,,1
31.520,SYNTHETIC,7.567,0.073,6.192,0.035,0.076,-15.817,100980.5,,,,,,,,1
31.540,SYNTHETIC,7.547,-0.068,6.213,-0.115,-0.017,-16.794,100980.9,,,,,,,,1
31.560,SYNTHETIC,7.437,0.046,6.402,0.034,-0.259,-17.674,100984.3,,,,,,,,1
31.580,SYNTHETIC,7.308,0.010,6.431,0.029,-0.112,-18.395,100987.3,,,,,,,,1
31.600,SYNTHETIC,7.380,-0.020,6.513,0.128,-0.044,-19.292,100986.9,,,,,,,,1
31.620,SYNTHETIC,7.276,0.017,6.457,0.059,-0.105,-19.914,100988.6,,,,,,,,1
31.640,SYNTHETIC,7.278,0.007,6.523,0.130,0.155,-20.734,100990.6,,,,,,,,1
31.660,SYNTHETIC,7.204,0.044,6.615,-0.061,0.078,-21.411,100990.4,,,,,,,,1
31.680,SYNTHETIC,6.961,-0.021,6.676,0.294,0.092,-22.161,100993.9,,,,,,,,1
31.700,SYNTHETIC,7.131,0.042,6.755,-0.190,-0.138,-22.480,101001.4,,,,,,,,1
31.720,SYNTHETIC,7.035,0.010,6.885,-0.148,-0.084,-23.112,100988.5,,,,,,,,1
31.740,SYNTHETIC,6.966,-0.016,6.872,-0.028,-0.160,-23.689,100993.0,,,,,,,,1
31.760,SYNTHETIC,6.951,0.034,6.870,-0.042,-0.088,-23.970,101000.0,,,,,,,,1
31.780,SYNTHETIC,7.009,-0.070,6.946,-0.081,0.043,-24.240,100998.5,,,,,,,,1
31.800,SYNTHETIC,6.927,0.006,6.891,0.059,-0.242,-24.560,101001.2,,,,,,,,1
31.820,SYNTHETIC,6.890,-0.013,6.894,-0.106,0.195,-24.805,101007.4,,,,,,,,1
31.840,SYNTHETIC,6.966,0.050,6.904,0.053,-0.101,-24.832,101006.1,,,,,,,,1
31.860,SYNTHETIC,6.966,0.002,6.948,-0.078,-0.167,-25.045,101004.1,,,,,,,,1
31.880,SYNTHETIC,6.995,0.126,6.861,0.155,0.056,-24.819,101005.7,,,,,,,,1
31.900,SYNTHETIC,6.916,-0.016,6.897,-0.038,0.020,-25.050,101003.9,,,,,,,,1
31.920,SYNTHETIC,6.973,0.024,6.916,-0.034,-0.045,-24.907,101014.3,,,,,,,,1
31.940,SYNTHETIC,6.900,0.055,6.831,-0.180,0.030,-24.618,101009.6,,,,,,,,1
31.960,SYNTHETIC,6.967,-0.052,6.908,-0.023,0.077,-24.365,101008.9,,,,,,,,1
31.980,SYNTHETIC,6.940,0.032,6.873,0.095,0.099,-23.989,101010.1,,,,,,,,1
32.000,SYNTHETIC,7.033,-0.014,6.869,0.034,-0.029,-23.947,101012.0,0.0002232,0.0004970,25.3,3,9,21.80,4.074,1
32.020,SYNTHETIC,7.052,-0.032,6.811,0.077,0.023,-23.350,101010.9,,,,,,,,1
32.040,SYNTHETIC,7.063,0.021,6.755,0.192,-0.115,-22.957,101011.0,,,,,,,,1
32.060,SYNTHETIC,7.101,-0.009,6.770,0.061,0.091,-22.320,101014.7,,,,,,,,1
32.080,SYNTHETIC,7.145,-0.029,6.723,-0.078,0.205,-21.661,101014.7,,,,,,,,1
32.100,SYNTHETIC,7.277,-0.025,6.681,0.006,0.064,-21.093,101015.3,,,,,,,,1
32.120,SYNTHETIC,7.266,0.008,6.555,-0.034,-0.059,-20.314,101021.2,,,,,,,,1
32.140,SYNTHETIC,7.236,-0.045,6.561,0.097,-0.023,-19.525,101013.6,,,,,,,,1
32.160,SYNTHETIC,7.461,-0.054,6.457,0.079,-0.121,-18.697,101025.4,,,,,,,,1
32.180,SYNTHETIC,7.435,0.005,6.425,0.035,-0.073,-18.024,101020.5,,,,,,,,1
32.200,SYNTHETIC,7.463,-0.059,6.375,0.098,-0.067,-17.029,101026.2,,,,,,,,1
32.220,SYNTHETIC,7.582,0.038,6.289,-0.173,0.239,-16.238,101026.6,,,,,,,,1
32.240,SYNTHETIC,7.534,-0.039,6.190,-0.022,0.047,-15.019,101029.7,,,,,,,,1
32.260,SYNTHETIC,7.651,-0.039,6.159,0.037,-0.157,-14.337,101028.8,,,,,,,,1
32.280,SYNTHETIC,7.797,-0.049,5.961,-0.006,-0.050,-13.199,101031.2,,,,,,,,1
32.300,SYNTHETIC,7.827,-0.007,5.942,0.034,-0.120,-12.011,101035.6,,,,,,,,1
32.320,SYNTHETIC,7.855,-0.055,5.694,-0.113,0.165,-10.963,101028.1,,,,,,,,1
32.340,SYNTHETIC,7.941,-0.023,5.720,0.034,-0.062,-9.923,101031.9,,,,,,,,1
32.360,SYNTHETIC,8.061,-0.023,5.625,0.120,0.080,-8.547,101035.7,,,,,,,,1
32.380,SYNTHETIC,8.083,-0.001,5.462,0.031,0.062,-7.459,101039.7,,,,,,,,1
32.400,SYNTHETIC,8.180,0.046,5.410,-0.041,-0.001,-6.160,101034.1,,,,,,,,1
32.420,SYNTHETIC,8.178,0.020,5.287,0.159,-0.039,-4.849,101039.1,,,,,,,,1
32.440,SYNTHETIC,8.323,-0.016,5.254,0.042,-0.125,-3.772,101038.5,,,,,,,,1
32.460,SYNTHETIC,8.293,0.078,5.105,0.003,0.047,-2.576,101036.5,,,,,,,,1
32.480,SYNTHETIC,8.418,-0.028,5.072,0.147,0.070,-1.195,101041.7,,,,,,,,1
32.500,SYNTHETIC,8.517,0.008,4.931,0.161,0.245,0.111,101044.2,,,,,,,,1
32.520,SYNTHETIC,8.550,-0.049,4.782,0.014,-0.133,1.239,101042.7,,,,,,,,1
32.540,SYNTHETIC,8.685,-0.071,4.715,-0.176,-0.113,2.599,101038.8,,,,,,,,1
32.560,SYNTHETIC,8.756,-0.017,4.589,-0.216,-0.089,3.674,101043.1,,,,,,,,1
32.580,SYNTHETIC,8.745,-0.034,4.480,-0.036,0.116,4.986,101047.5,,,,,,,,1
32.600,SYNTHETIC,8.759,0.011,4.309,-0.106,-0.063,6.285,101044.8,,,,,,,,1
32.620,SYNTHETIC,8.821,-0.092,4.180,0.037,0.176,7.584,101050.3,,,,,,,,1
32.640,SYNTHETIC,8.967,0.044,4.231,0.046,0.060,8.629,101046.3,,,,,,,,1
32.660,SYNTHETIC,8.936,-0.031,3.965,-0.055,0.041,9.762,101048.3,,,,,,,,1
32.680,SYNTHETIC,8.999,-0.041,3.846,-0.012,0.001,11.022,101053.0,,,,,,,,1
32.700,SYNTHETIC,9.014,-0.083,3.765,-0.144,-0.084,11.916,101051.6,,,,,,,,1
32.720,SYNTHETIC,9.131,0.050,3.769,-0.078,0.149,13.314,101053.2,,,,,,,,1
32.740,SYNTHETIC,9.171,-0.026,3.537,-0.054,-0.066,14.044,101052.2,,,,,,,,1
32.760,SYNTHETIC,9.114,-0.011,3.552,-0.102,0.023,15.035,101056.5,,,,,,,,1
32.780,SYNTHETIC,9.183,-0.011,3.386,-0.068,-0.159,16.051,101061.5,,,,,,,,1
32.800,SYNTHETIC,9.264,0.094,3.264,-0.190,-0.076,17.104,101054.6,,,,,,,,1
32.820,SYNTHETIC,9.217,-0.043,3.224,0.132,0.075,18.049,101063.2,,,,,,,,1
32.840,SYNTHETIC,9.257,-0.031,3.097,-0.083,-0.054,18.810,101064.9,,,,,,,,1
32.860,SYNTHETIC,9.389,-0.137,3.061,0.020,0.004,19.733,101064.8,,,,,,,,1
32.880,SYNTHETIC,9.331,0.011,2.974,-0.130,-0.041,20.289,101057.1,,,,,,,,1
32.900,SYNTHETIC,9.382,-0.038,2.930,0.118,0.047,21.122,101065.3,,,,,,,,1
32.920,SYNTHETIC,9.373,-0.034,2.911,0.093,0.088,21.744,101066.1,,,,,,,,1
32.940,SYNTHETIC,9.383,-0.024,2.812,0.179,0.253,22.457,101065.3,,,,,,,,1
32.960,SYNTHETIC,9.449,-0.052,2.673,0.025,0.173,22.814,101071.2,,,,,,,,1
32.980,SYNTHETIC,9.419,-0.028,2.665,-0.074,-0.031,23.292,101075.7,,,,,,,,1
33.000,SYNTHETIC,9.484,0.087,2.638,-0.058,-0.068,23.692,101073.5,0.0002483,0.0005186,21.2,3,9,21.73,4.072,1
33.020,SYNTHETIC,9.521,-0.004,2.666,0.090,-0.023,24.100,101078.4,,,,,,,,1
33.040,SYNTHETIC,9.430,-0.029,2.642,0.112,0.027,24.712,101071.4,,,,,,,,1
33.060,SYNTHETIC,9.571,-0.095,2.461,0.039,-0.153,24.451,101072.8,,,,,,,,1
33.080,SYNTHETIC,9.388,0.064,2.583,0.061,-0.072,24.805,101077.6,,,,,,,,1
33.100,SYNTHETIC,9.461,0.009,2.473,-0.056,0.043,24.932,101074.8,,,,,,,,1
33.120,SYNTHETIC,9.534,0.044,2.532,-0.079,-0.117,25.081,101080.4,,,,,,,,1
33.140,SYNTHETIC,9.538,0.051,2.617,-0.011,-0.129,25.050,101078.3,,,,,,,,1
33.160,SYNTHETIC,9.414,-0.025,2.540,0.003,0.068,25.088,101078.6,,,,,,,,1
33.180,SYNTHETIC,9.431,0.037,2.504,-0.029,0.118,24.911,101077.3,,,,,,,,1
33.200,SYNTHETIC,9.392,0.012,2.547,-0.137,0.007,24.610,101079.5,,,,,,,,1
33.220,SYNTHETIC,9.374,0.017,2.639,-0.037,-0.052,24.588,101083.8,,,,,,,,1
33.240,SYNTHETIC,9.421,0.133,2.564,0.071,-0.052,24.005,101086.7,,,,,,,,1
33.260,SYNTHETIC,9.480,0.063,2.685,0.170,0.027,23.663,101086.4,,,,,,,,1
33.280,SYNTHETIC,9.374,-0.008,2.671,0.151,-0.004,23.142,101091.5,,,,,,,,1
33.300,SYNTHETIC,9.474,-0.058,2.794,-0.143,0.063,22.551,101088.8,,,,,,,,1
33.320,SYNTHETIC,9.355,-0.036,2.833,-0.192,-0.100,22.076,101094.1,,,,,,,,1
33.340,SYNTHETIC,9.356,-0.050,2.881,0.051,-0.128,21.423,101089.6,,,,,,,,1
33.360,SYNTHETIC,9.317,0.024,2.985,-0.054,-0.168,20.768,101091.0,,,,,,,,1
33.380,SYNTHETIC,9.362,-0.047,3.011,-0.019,0.067,20.080,101095.7,,,,,,,,1
33.400,SYNTHETIC,9.272,0.048,3.107,0.156,-0.003,19.193,101099.0,,,,,,,,1
33.420,SYNTHETIC,9.282,0.046,3.145,-0.037,0.153,18.568,101099.0,,,,,,,,1
33.440,SYNTHETIC,9.185,0.065,3.211,-0.100,-0.088,17.570,101094.9,,,,,,,,1
33.460,SYNTHETIC,9.257,-0.062,3.396,-0.062,0.021,16.788,101100.3,,,,,,,,1
33.480,SYNTHETIC,9.180,-0.087,3.405,0.065,0.191,15.683,101102.6,,,,,,,,1
33.500,SYNTHETIC,9.098,0.024,3.488,-0.188,0.074,14.711,101099.9,,,,,,,,1
33.520,SYNTHETIC,9.186,0.111,3.692,0.001,-0.088,13.671,101104.2,,,,,,,,1
33.540,SYNTHETIC,9.039,-0.010,3.783,-0.004,-0.008,12.571,101108.0,,,,,,,,1
33.560,SYNTHETIC,9.025,0.022,3.776,-0.216,0.039,11.419,101104.0,,,,,,,,1
33.580,SYNTHETIC,8.943,0.085,4.003,0.019,-0.077,10.382,101105.3,,,,,,,,1
33.600,SYNTHETIC,8.936,0.021,4.081,0.060,-0.280,9.015,101102.3,,,,,,,,1
33.620,SYNTHETIC,8.811,-0.045,4.157,0.115,0.120,7.955,101108.9,,,,,,,,1
33.640,SYNTHETIC,8.832,0.065,4.243,0.072,-0.029,6.672,101113.9,,,,,,,,1
33.660,SYNTHETIC,8.839,-0.017,4.419,0.139,-0.081,5.541,101115.2,,,,,,,,1
33.680,SYNTHETIC,8.705,0.027,4.554,-0.007,0.025,4.269,101108.8,,,,,,,,1
33.700,SYNTHETIC,8.751,-0.045,4.640,0.003,0.054,3.023,101112.4,,,,,,,,1
33.720,SYNTHETIC,8.663,0.051,4.618,-0.140,-0.167,1.742,101114.0,,,,,,,,1
33.740,SYNTHETIC,8.483,0.008,4.910,-0.032,-0.142,0.693,101114.5,,,,,,,,1
33.760,SYNTHETIC,8.491,0.031,4.968,0.259,-0.046,-0.556,101119.4,,,,,,,,1
33.780,SYNTHETIC,8.435,0.002,5.020,-0.022,-0.125,-2.124,101115.4,,,,,,,,1
33.800,SYNTHETIC,8.311,0.001,5.157,-0.023,0.010,-3.159,101113.3,,,,,,,,1
33.820,SYNTHETIC,8.261,0.037,5.274,0.089,0.074,-4.477,101118.9,,,,,,,,1
33.840,SYNTHETIC,8.151,0.012,5.352,0.130,-0.024,-5.717,101123.1,,,,,,,,1
33.860,SYNTHETIC,8.032,-0.059,5.511,-0.090,0.131,-6.958,101120.8,,,,,,,,1
33.880,SYNTHETIC,8.071,-0.021,5.599,-0.026,0.103,-8.011,101130.9,,,,,,,,1
33.900,SYNTHETIC,7.894,0.009,5.722,-0.110,0.001,-9.159,101125.8,,,,,,,,1
33.920,SYNTHETIC,7.860,0.010,5.814,-0.132,-0.008,-10.348,101126.4,,,,,,,,1
33.940,SYNTHETIC,7.913,0.062,5.962,-0.145,-0.135,-11.461,101127.1,,,,,,,,1
33.960,SYNTHETIC,7.723,-0.062,5.993,0.041,-0.103,-12.585,101124.0,,,,,,,,1
33.980,SYNTHETIC,7.649,-0.075,6.046,-0.202,-0.031,-13.706,101128.6,,,,,,,,1
34.000,SYNTHETIC,7.588,0.076,6.201,-0.028,-0.170,-14.738,101130.5,0.0002574,0.0005351,11.6,3,9,21.77,4.073,1
34.020,SYNTHETIC,7.551,-0.018,6.241,0.103,-0.005,-15.681,101139.3,,,,,,,,1
34.040,SYNTHETIC,7.405,0.118,6.192,0.005,0.108,-16.614,101134.5,,,,,,,,1
34.060,SYNTHETIC,7.551,-0.040,6.313,0.055,0.111,-17.477,101134.8,,,,,,,,1
34.080,SYNTHETIC,7.541,-0.088,6.464,-0.037,-0.014,-18.478,101133.6,,,,,,,,1
34.100,SYNTHETIC,7.280,0.014,6.530,-0.088,0.026,-19.247,101137.7,,,,,,,,1
34.120,SYNTHETIC,7.343,0.105,6.602,0.172,-0.005,-19.953,101138.9,,,,,,,,1
34.140,SYNTHETIC,7.280,-0.031,6.587,-0.077,0.004,-20.844,101140.3,,,,,,,,1
34.160,SYNTHETIC,7.169,-0.014,6.762,-0.011,0.056,-21.452,101138.7,,,,,,,,1
34.180,SYNTHETIC,7.120,-0.088,6.730,0.042,0.209,-21.984,101143.2,,,,,,,,1
34.200,SYNTHETIC,7.111,0.047,6.863,-0.077,0.132,-22.651,101144.2,,,,,,,,1
34.220,SYNTHETIC,7.067,-0.035,6.843,-0.014,-0.038,-23.087,101146.1,,,,,,,,1
34.240,SYNTHETIC,7.040,-0.066,6.787,0.035,-0.095,-23.653,101144.8,,,,,,,,1
34.260,SYNTHETIC,6.934,-0.010,6.884,-0.116,-0.008,-24.046,101147.1,,,,,,,,1
34.280,SYNTHETIC,7.009,-0.020,6.927,-0.207,-0.127,-24.323,101145.6,,,,,,,,1
34.300,SYNTHETIC,7.032,0.019,6.890,-0.121,0.048,-24.628,101151.0,,,,,,,,1
34.320,SYNTHETIC,6.938,-0.081,6.924,-0.072,0.012,-24.821,101148.9,,,,,,,,1
34.340,SYNTHETIC,6.934,-0.070,6.875,-0.009,-0.012,-24.953,101155.1,,,,,,,,1
34.360,SYNTHETIC,6.861,-0.033,6.929,-0.133,0.113,-24.935,101147.6,,,,,,,,1
34.380,SYNTHETIC,6.910,-0.026,6.861,-0.023,-0.068,-24.861,101152.6,,,,,,,,1
34.400,SYNTHETIC,6.927,0.040,6.927,-0.046,-0.102,-25.003,101159.8,,,,,,,,1
34.420,SYNTHETIC,6.987,0.067,6.947,0.103,0.049,-24.849,101153.4,,,,,,,,1
34.440,SYNTHETIC,6.920,0.046,6.842,-0.029,-0.034,-24.647,101156.7,,,,,,,,1
34.460,SYNTHETIC,7.003,-0.060,6.917,0.196,-0.231,-24.507,101152.1,,,,,,,,1
34.480,SYNTHETIC,6.942,0.079,6.953,-0.011,-0.005,-24.137,101157.9,,,,,,,,1
34.500,SYNTHETIC,7.068,0.018,6.762,0.161,-0.025,-23.753,101160.9,,,,,,,,1
34.520,SYNTHETIC,7.115,0.074,6.777,0.016,0.016,-23.320,101166.6,,,,,,,,1
34.540,SYNTHETIC,7.138,0.048,6.853,0.187,0.046,-22.967,101161.9,,,,,,,,1
34.560,SYNTHETIC,7.178,0.064,6.736,-0.192,0.018,-22.184,101167.4,,,,,,,,1
34.580,SYNTHETIC,7.184,-0.108,6.713,0.020,0.201,-21.834,101162.5,,,,,,,,1
34.600,SYNTHETIC,7.147,-0.087,6.643,0.075,-0.059,-21.165,101170.5,,,,,,,,1
34.620,SYNTHETIC,7.321,0.106,6.691,0.182,0.017,-20.497,101170.2,,,,,,,,1
34.640,SYNTHETIC,7.215,-0.023,6.556,-0.082,0.016,-19.655,101174.9,,,,,,,,1
34.660,SYNTHETIC,7.468,0.065,6.486,-0.206,0.058,-18.836,101166.0,,,,,,,,1
34.680,SYNTHETIC,7.420,0.055,6.452,-0.030,-0.097,-17.922,101176.4,,,,,,,,1
34.700,SYNTHETIC,7.536,0.011,6.299,-0.133,0.107,-17.238,101174.4,,,,,,,,1
34.720,SYNTHETIC,7.471,0.039,6.302,-0.028,0.037,-16.049,101177.5,,,,,,,,1
34.740,SYNTHETIC,7.623,0.131,6.220,-0.011,0.065,-15.163,101173.6,,,,,,,,1
34.760,SYNTHETIC,7.579,-0.055,6.105,0.155,0.038,-14.203,101179.6,,,,,,,,1
34.780,SYNTHETIC,7.703,-0.065,6.034,0.021,0.009,-13.312,101181.5,,,,,,,,1
34.800,SYNTHETIC,7.873,-0.019,5.971,-0.042,0.068,-12.052,101178.2,,,,,,,,1
34.820,SYNTHETIC,7.871,0.080,5.880,-0.084,-0.125,-10.938,101186.0,,,,,,,,1
34.840,SYNTHETIC,7.966,-0.001,5.707,-0.090,-0.121,-9.797,101178.0,,,,,,,,1
34.860,SYNTHETIC,8.083,0.122,5.675,0.010,0.027,-8.582,101186.6,,,,,,,,1
34.880,SYNTHETIC,7.933,0.080,5.678,0.080,0.030,-7.179,101186.7,,,,,,,,1
34.900,SYNTHETIC,8.141,0.031,5.380,-0.062,0.011,-6.238,101191.2,,,,,,,,1
34.920,SYNTHETIC,8.218,0.023,5.360,-0.064,0.027,-4.827,101184.8,,,,,,,,1
34.940,SYNTHETIC,8.209,-0.040,5.307,0.001,-0.031,-3.777,101186.2,,,,,,,,1
34.960,SYNTHETIC,8.360,0.029,5.083,-0.041,0.027,-2.354,101191.3,,,,,,,,1
34.980,SYNTHETIC,8.352,-0.106,5.042,-0.078,0.034,-1.366,101188.9,,,,,,,,1
35.000,SYNTHETIC,8.511,0.032,4.976,0.039,-0.057,0.020,101188.6,0.0002658,0.0005451,12.2,3,9,21.67,4.076,1
35.020,SYNTHETIC,8.553,-0.006,4.776,-0.053,-0.123,1.329,101190.3,,,,,,,,1
35.040,SYNTHETIC,8.581,-0.007,4.768,-0.027,0.187,2.417,101194.2,,,,,,,,1
35.060,SYNTHETIC,8.762,0.065,4.530,-0.034,-0.169,3.941,101192.7,,,,,,,,1
35.080,SYNTHETIC,8.669,-0.052,4.430,0.082,-0.050,4.860,101197.6,,,,,,,,1
35.100,SYNTHETIC,8.748,-0.064,4.330,-0.052,-0.152,6.206,101195.3,,,,,,,,1
35.120,SYNTHETIC,8.813,0.079,4.177,-0.046,-0.025,7.354,101197.5,,,,,,,,1
35.140,SYNTHETIC,8.969,0.042,4.040,0.011,0.072,8.515,101203.9,,,,,,,,1
35.160,SYNTHETIC,8.891,-0.041,4.004,-0.064,-0.140,9.797,101200.6,,,,,,,,1
35.180,SYNTHETIC,8.987,0.024,3.888,-0.141,-0.060,11.008,101203.7,,,,,,,,1
35.200,SYNTHETIC,9.069,0.066,3.921,0.005,0.059,12.307,101207.7,,,,,,,,1
35.220,SYNTHETIC,9.156,-0.031,3.700,0.091,0.135,13.209,101203.7,,,,,,,,1
35.240,SYNTHETIC,8.997,-0.054,3.572,0.004,0.065,14.092,101206.9,,,,,,,,1
35.260,SYNTHETIC,9.118,-0.025,3.552,0.088,-0.031,15.218,101203.7,,,,,,,,1
35.280,SYNTHETIC,9.235,-0.024,3.445,0.074,-0.042,16.283,101205.7,,,,,,,,1
35.300,SYNTHETIC,9.304,-0.015,3.309,-0.192,0.087,17.267,101215.4,,,,,,,,1
35.320,SYNTHETIC,9.219,0.048,3.158,0.062,-0.065,18.170,101207.3,,,,,,,,1
35.340,SYNTHETIC,9.310,-0.002,3.180,-0.003,0.100,18.792,101208.9,,,,,,,,1
35.360,SYNTHETIC,9.323,0.029,3.102,0.194,0.109,19.749,101210.6,,,,,,,,1
35.380,SYNTHETIC,9.414,-0.069,3.022,0.044,0.078,20.395,101213.6,,,,,,,,1
35.400,SYNTHETIC,9.352,-0.012,2.955,0.159,0.037,21.089,101219.7,,,,,,,,1
35.420,SYNTHETIC,9.375,0.124,2.875,-0.157,-0.033,21.807,101217.2,,,,,,,,1
35.440,SYNTHETIC,9.414,0.017,2.783,0.115,0.001,22.221,101222.0,,,,,,,,1
35.460,SYNTHETIC,9.388,0.017,2.835,-0.086,-0.152,22.880,101218.7,,,,,,,,1
35.480,SYNTHETIC,9.456,-0.079,2.668,0.057,0.095,23.470,101218.6,,,,,,,,1
35.500,SYNTHETIC,9.394,0.037,2.536,-0.129,0.109,23.732,101218.8,,,,,,,,1
35.520,SYNTHETIC,9.363,0.001,2.610,-0.010,0.102,24.236,101221.3,,,,,,,,1
35.540,SYNTHETIC,9.494,0.011,2.615,-0.052,-0.025,24.272,101224.6,,,,,,,,1
35.560,SYNTHETIC,9.482,-0.061,2.522,-0.134,-0.023,24.637,101224.8,,,,,,,,1
35.580,SYNTHETIC,9.481,-0.027,2.597,-0.096,-0.061,24.875,101228.3,,,,,,,,1
35.600,SYNTHETIC,9.427,0.017,2.553,0.036,0.078,25.004,101231.6,,,,,,,,1
35.620,SYNTHETIC,9.503,-0.015,2.532,0.141,-0.060,25.072,101230.1,,,,,,,,1
35.640,SYNTHETIC,9.464,0.028,2.567,0.025,-0.117,24.945,101230.5,,,,,,,,1
35.660,SYNTHETIC,9.429,0.012,2.615,0.021,-0.034,24.595,101234.3,,,,,,,,1
35.680,SYNTHETIC,9.447,-0.068,2.596,0.009,0.007,24.671,101232.8,,,,,,,,1
35.700,SYNTHETIC,9.382,-0.063,2.645,0.113,0.147,24.692,101233.2,,,,,,,,1
35.720,SYNTHETIC,9.450,-0.013,2.582,0.058,-0.136,24.242,101232.7,,,,,,,,1
35.740,SYNTHETIC,9.407,0.024,2.710,-0.056,0.038,23.907,101230.5,,,,,,,,1
35.760,SYNTHETIC,9.459,0.002,2.669,0.065,-0.047,23.524,101237.6,,,,,,,,1
35.780,SYNTHETIC,9.453,-0.001,2.794,0.032,-0.122,23.039,101235.3,,,,,,,,1
35.800,SYNTHETIC,9.353,0.043,2.795,-0.087,-0.035,22.405,101238.3,,,,,,,,1
35.820,SYNTHETIC,9.463,0.057,2.896,0.084,0.056,22.020,101238.7,,,,,,,,1
35.840,SYNTHETIC,9.397,0.011,2.962,-0.078,-0.102,21.341,101242.2,,,,,,,,1
35.860,SYNTHETIC,9.362,0.057,2.886,0.074,-0.042,20.847,101241.8,,,,,,,,1
35.880,SYNTHETIC,9.331,-0.041,3.095,-0.022,-0.004,20.015,101243.2,,,,,,,,1
35.900,SYNTHETIC,9.363,0.087,3.069,0.092,-0.014,19.272,101240.3,,,,,,,,1
35.920,SYNTHETIC,9.337,0.010,3.139,0.055,-0.049,18.570,101243.2,,,,,,,,1
35.940,SYNTHETIC,9.226,-0.057,3.235,-0.030,0.029,17.573,101255.3,,,,,,,,1
35.960,SYNTHETIC,9.289,-0.029,3.370,0.054,-0.050,16.518,101245.8,,,,,,,,1
35.980,SYNTHETIC,9.109,-0.025,3.370,-0.087,-0.020,15.427,101249.1,,,,,,,,1
36.000,SYNTHETIC,9.073,0.038,3.526,0.074,0.100,14.748,101254.8,0.0002734,0.0005515,5.3,3,9,21.51,4.069,1
36.020,SYNTHETIC,9.028,0.020,3.617,0.112,0.024,13.693,101255.8,,,,,,,,1
36.040,SYNTHETIC,8.968,-0.039,3.723,-0.188,-0.116,12.500,101251.3,,,,,,,,1
36.060,SYNTHETIC,9.026,-0.034,3.750,0.012,0.037,11.519,101256.7,,,,,,,,1
36.080,SYNTHETIC,8.946,0.030,3.998,0.049,-0.092,10.416,101256.6,,,,,,,,1
36.100,SYNTHETIC,8.859,0.017,4.049,-0.011,0.117,9.254,101259.0,,,,,,,,1
36.120,SYNTHETIC,8.858,-0.035,4.166,-0.041,-0.151,8.006,101262.2,,,,,,,,1
36.140,SYNTHETIC,8.862,0.068,4.262,0.043,-0.015,6.758,101254.0,,,,,,,,1
36.160,SYNTHETIC,8.792,0.089,4.318,0.077,-0.028,5.604,101257.5,,,,,,,,1
